mouse_id,group,dt,experimental_day,time_sinse_start,drink,eat,eathand,groom,hang,rear,rest,sniff,walk
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-23 18:00:00,4,4 days 08:00:00.000000000,1535,13282,13609,38662,8910,5686,9744,13931,2481
370de8808807861ec80d285a438cd5,B,2018-09-23 18:00:00,4,4 days 08:00:00.000000000,5631,24136,9968,30075,4138,6043,721,25586,1542
bd600649e329ee91f5fd718f19e568,B,2018-09-23 18:00:00,4,4 days 08:00:00.000000000,2897,18865,15594,7409,10252,5441,2649,37505,7228
9329abee1770a4739814fb3e7046b2,B,2018-09-23 18:00:00,4,4 days 08:00:00.000000000,19661,13751,9556,20321,8194,3787,22099,9396,1075
75fce4c7650ada9b45ac83f30491fe,B,2018-09-23 19:00:00,4,4 days 09:00:00.000000000,15569,33171,8776,14288,5891,4557,8003,14809,2776
6650ffe004d03117729441b53865bd,B,2018-09-23 19:00:00,4,4 days 09:00:00.000000000,1928,8366,16777,32625,2988,2812,16845,23578,1921
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-23 19:00:00,4,4 days 09:00:00.000000000,1233,8485,11118,32641,2680,5268,7202,36974,2239
370de8808807861ec80d285a438cd5,B,2018-09-23 19:00:00,4,4 days 09:00:00.000000000,4261,13164,9824,12235,2270,3659,17531,42928,1968
bd600649e329ee91f5fd718f19e568,B,2018-09-23 19:00:00,4,4 days 09:00:00.000000000,4534,35536,15159,10651,7697,5934,1023,22872,4434
9329abee1770a4739814fb3e7046b2,B,2018-09-23 19:00:00,4,4 days 09:00:00.000000000,15950,13305,5472,16696,8407,4192,32645,9995,1178
75fce4c7650ada9b45ac83f30491fe,B,2018-09-23 20:00:00,4,4 days 10:00:00.000000000,8245,21966,5237,23540,1929,3934,1796,37370,3823
6650ffe004d03117729441b53865bd,B,2018-09-23 20:00:00,4,4 days 10:00:00.000000000,359,5716,8892,29409,2036,2876,45799,11510,1243
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-23 20:00:00,4,4 days 10:00:00.000000000,2866,13323,10013,15882,9282,7190,27105,19448,2731
370de8808807861ec80d285a438cd5,B,2018-09-23 20:00:00,4,4 days 10:00:00.000000000,1418,14942,12363,10024,2205,4716,19699,40323,2150
bd600649e329ee91f5fd718f19e568,B,2018-09-23 20:00:00,4,4 days 10:00:00.000000000,1909,11069,11740,19595,4087,3354,3031,45775,7280
9329abee1770a4739814fb3e7046b2,B,2018-09-23 20:00:00,4,4 days 10:00:00.000000000,22880,8545,2164,12006,1321,1724,55315,3574,311
75fce4c7650ada9b45ac83f30491fe,B,2018-09-23 21:00:00,4,4 days 11:00:00.000000000,5455,18340,4873,22742,1672,2178,36432,13361,2787
6650ffe004d03117729441b53865bd,B,2018-09-23 21:00:00,4,4 days 11:00:00.000000000,4417,32150,34291,2125,3382,7995,358,19211,3911
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-23 21:00:00,4,4 days 11:00:00.000000000,1342,5917,6410,17581,4522,4459,2363,60385,4861
370de8808807861ec80d285a438cd5,B,2018-09-23 21:00:00,4,4 days 11:00:00.000000000,3027,11065,14050,17814,375,1229,13614,46218,448
bd600649e329ee91f5fd718f19e568,B,2018-09-23 21:00:00,4,4 days 11:00:00.000000000,2097,7765,11077,10835,2646,2943,13675,52592,4210
9329abee1770a4739814fb3e7046b2,B,2018-09-23 21:00:00,4,4 days 11:00:00.000000000,16104,13118,6447,10504,8571,3242,39870,9150,834
75fce4c7650ada9b45ac83f30491fe,B,2018-09-23 22:00:00,4,4 days 12:00:00.000000000,10706,2102,1269,18490,239,527,70085,3987,435
6650ffe004d03117729441b53865bd,B,2018-09-23 22:00:00,4,4 days 12:00:00.000000000,1536,26170,19227,15993,4200,5461,2376,29315,3562
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-23 22:00:00,4,4 days 12:00:00.000000000,511,8132,6268,40995,0,929,36936,13603,466
370de8808807861ec80d285a438cd5,B,2018-09-23 22:00:00,4,4 days 12:00:00.000000000,5167,4717,13924,18671,4169,3622,26160,29857,1553
bd600649e329ee91f5fd718f19e568,B,2018-09-23 22:00:00,4,4 days 12:00:00.000000000,389,3251,4741,988,1454,702,71931,23704,680
9329abee1770a4739814fb3e7046b2,B,2018-09-23 22:00:00,4,4 days 12:00:00.000000000,15715,9388,1841,12176,0,696,60983,6596,445
75fce4c7650ada9b45ac83f30491fe,B,2018-09-23 23:00:00,4,4 days 13:00:00.000000000,18805,26891,5890,17804,5746,5410,508,22336,4450
6650ffe004d03117729441b53865bd,B,2018-09-23 23:00:00,4,4 days 13:00:00.000000000,1252,10871,15404,6914,1536,4077,2420,49063,16303
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-23 23:00:00,4,4 days 13:00:00.000000000,1262,6973,3534,48281,6029,3146,32565,5139,911
370de8808807861ec80d285a438cd5,B,2018-09-23 23:00:00,4,4 days 13:00:00.000000000,1349,5664,8209,12054,3166,4091,22526,47913,2868
bd600649e329ee91f5fd718f19e568,B,2018-09-23 23:00:00,4,4 days 13:00:00.000000000,2607,24326,10092,4327,554,2646,37669,23243,2376
9329abee1770a4739814fb3e7046b2,B,2018-09-23 23:00:00,4,4 days 13:00:00.000000000,15423,13968,6523,15364,9139,6169,21816,17707,1731
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 00:00:00,4,4 days 14:00:00.000000000,6938,1203,195,30395,0,314,62798,5588,409
6650ffe004d03117729441b53865bd,B,2018-09-24 00:00:00,4,4 days 14:00:00.000000000,914,6029,11728,11256,521,3248,43804,26306,4034
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 00:00:00,4,4 days 14:00:00.000000000,1360,5234,7983,19221,3856,4212,42837,21279,1858
370de8808807861ec80d285a438cd5,B,2018-09-24 00:00:00,4,4 days 14:00:00.000000000,2517,1425,12105,8380,0,256,74193,8799,165
bd600649e329ee91f5fd718f19e568,B,2018-09-24 00:00:00,4,4 days 14:00:00.000000000,3181,20880,12457,5065,3393,3171,26387,29191,4115
9329abee1770a4739814fb3e7046b2,B,2018-09-24 00:00:00,4,4 days 14:00:00.000000000,2414,7780,7881,25911,1075,2242,29982,29469,1086
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 01:00:00,4,4 days 15:00:00.000000000,4508,37,1016,22321,1,486,73690,5548,233
6650ffe004d03117729441b53865bd,B,2018-09-24 01:00:00,4,4 days 15:00:00.000000000,0,68,95,3998,0,18,100871,2662,128
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 01:00:00,4,4 days 15:00:00.000000000,10,3215,2264,18851,0,620,68111,13983,786
370de8808807861ec80d285a438cd5,B,2018-09-24 01:00:00,4,4 days 15:00:00.000000000,368,3,5689,455,0,0,93492,7833,0
bd600649e329ee91f5fd718f19e568,B,2018-09-24 01:00:00,4,4 days 15:00:00.000000000,534,4237,6620,13548,167,409,61672,18451,2202
9329abee1770a4739814fb3e7046b2,B,2018-09-24 01:00:00,4,4 days 15:00:00.000000000,2281,1837,2721,21252,38,299,76183,3004,225
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 02:00:00,4,4 days 16:00:00.000000000,16258,2177,782,27284,1484,1490,50064,6906,1395
6650ffe004d03117729441b53865bd,B,2018-09-24 02:00:00,4,4 days 16:00:00.000000000,1077,2245,6688,27035,2224,2899,48929,15946,797
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 02:00:00,4,4 days 16:00:00.000000000,195,4842,5374,46636,0,343,36759,13442,249
370de8808807861ec80d285a438cd5,B,2018-09-24 02:00:00,4,4 days 16:00:00.000000000,3586,0,6111,14164,0,12,71823,12144,0
bd600649e329ee91f5fd718f19e568,B,2018-09-24 02:00:00,4,4 days 16:00:00.000000000,13,263,1403,5879,0,104,90454,9511,213
9329abee1770a4739814fb3e7046b2,B,2018-09-24 02:00:00,4,4 days 16:00:00.000000000,3692,5690,3077,29642,19,602,57934,6992,192
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 03:00:00,4,4 days 17:00:00.000000000,13578,2081,1382,30273,334,1367,36159,19545,3121
6650ffe004d03117729441b53865bd,B,2018-09-24 03:00:00,4,4 days 17:00:00.000000000,1343,10179,17175,18090,1582,3051,41714,13520,1186
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 03:00:00,4,4 days 17:00:00.000000000,701,10033,7360,63197,5510,2864,8264,8544,1367
370de8808807861ec80d285a438cd5,B,2018-09-24 03:00:00,4,4 days 17:00:00.000000000,707,1696,12032,30025,992,1089,15169,45051,1079
bd600649e329ee91f5fd718f19e568,B,2018-09-24 03:00:00,4,4 days 17:00:00.000000000,779,594,3141,25344,129,398,53304,23557,594
9329abee1770a4739814fb3e7046b2,B,2018-09-24 03:00:00,4,4 days 17:00:00.000000000,5700,6460,4832,31498,98,1239,48893,8457,663
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 04:00:00,4,4 days 18:00:00.000000000,7703,37226,8376,7967,4714,5037,206,32820,3791
6650ffe004d03117729441b53865bd,B,2018-09-24 04:00:00,4,4 days 18:00:00.000000000,3341,23933,23861,8506,4764,7294,15103,18943,2095
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 04:00:00,4,4 days 18:00:00.000000000,5738,31408,11409,30650,9979,6501,225,10129,1801
370de8808807861ec80d285a438cd5,B,2018-09-24 04:00:00,4,4 days 18:00:00.000000000,4037,8273,11380,19481,1012,3089,24071,35567,930
bd600649e329ee91f5fd718f19e568,B,2018-09-24 04:00:00,4,4 days 18:00:00.000000000,2515,34276,21187,9037,2252,5280,9595,19691,4007
9329abee1770a4739814fb3e7046b2,B,2018-09-24 04:00:00,4,4 days 18:00:00.000000000,7395,14963,12565,30107,6270,5134,23379,6801,1226
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 05:00:00,4,4 days 19:00:00.000000000,2757,18411,4710,24091,4990,6281,513,42685,3402
6650ffe004d03117729441b53865bd,B,2018-09-24 05:00:00,4,4 days 19:00:00.000000000,2417,45677,22283,7939,2678,7154,896,16236,2560
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 05:00:00,4,4 days 19:00:00.000000000,1671,15468,4920,17598,2762,4709,44118,15347,1247
370de8808807861ec80d285a438cd5,B,2018-09-24 05:00:00,4,4 days 19:00:00.000000000,3181,4942,11311,6111,2420,897,59191,19536,251
bd600649e329ee91f5fd718f19e568,B,2018-09-24 05:00:00,4,4 days 19:00:00.000000000,2863,61241,12879,3971,4672,4217,615,14497,2885
9329abee1770a4739814fb3e7046b2,B,2018-09-24 05:00:00,4,4 days 19:00:00.000000000,13682,19331,4785,8907,13842,4882,25871,15453,1087
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 06:00:00,4,4 days 20:00:00.000000000,421,889,3097,11603,98,1015,39254,50540,923
6650ffe004d03117729441b53865bd,B,2018-09-24 06:00:00,4,4 days 20:00:00.000000000,1123,6772,1364,37281,0,1926,2828,56367,179
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 06:00:00,4,4 days 20:00:00.000000000,1443,3049,12407,10914,967,2404,40905,35540,211
370de8808807861ec80d285a438cd5,B,2018-09-24 06:00:00,4,4 days 20:00:00.000000000,2324,11397,19363,12199,65,5290,423,56211,568
bd600649e329ee91f5fd718f19e568,B,2018-09-24 06:00:00,4,4 days 20:00:00.000000000,1099,29444,10386,8099,1825,2983,165,53078,761
9329abee1770a4739814fb3e7046b2,B,2018-09-24 06:00:00,4,4 days 20:00:00.000000000,203,0,260,5908,0,94,87907,13456,12
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 07:00:00,4,4 days 21:00:00.000000000,0,17,35,6366,0,0,11856,89566,0
6650ffe004d03117729441b53865bd,B,2018-09-24 07:00:00,4,4 days 21:00:00.000000000,0,0,0,36408,0,16,68260,3156,0
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 07:00:00,4,4 days 21:00:00.000000000,4,4474,17719,7207,0,10,66746,11679,1
370de8808807861ec80d285a438cd5,B,2018-09-24 07:00:00,4,4 days 21:00:00.000000000,3677,561,4689,4899,64,413,74125,19387,25
bd600649e329ee91f5fd718f19e568,B,2018-09-24 07:00:00,4,4 days 21:00:00.000000000,300,660,9369,11163,0,711,21096,63963,578
9329abee1770a4739814fb3e7046b2,B,2018-09-24 07:00:00,4,4 days 21:00:00.000000000,371,1069,915,11686,0,179,65607,28001,12
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 08:00:00,4,4 days 22:00:00.000000000,,,,,,,,,
6650ffe004d03117729441b53865bd,B,2018-09-24 08:00:00,4,4 days 22:00:00.000000000,,,,,,,,,
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 08:00:00,4,4 days 22:00:00.000000000,,,,,,,,,
370de8808807861ec80d285a438cd5,B,2018-09-24 08:00:00,4,4 days 22:00:00.000000000,,,,,,,,,
bd600649e329ee91f5fd718f19e568,B,2018-09-24 08:00:00,4,4 days 22:00:00.000000000,,,,,,,,,
9329abee1770a4739814fb3e7046b2,B,2018-09-24 08:00:00,4,4 days 22:00:00.000000000,,,,,,,,,
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 09:00:00,4,4 days 23:00:00.000000000,,,,,,,,,
6650ffe004d03117729441b53865bd,B,2018-09-24 09:00:00,4,4 days 23:00:00.000000000,,,,,,,,,
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 09:00:00,4,4 days 23:00:00.000000000,,,,,,,,,
370de8808807861ec80d285a438cd5,B,2018-09-24 09:00:00,4,4 days 23:00:00.000000000,,,,,,,,,
bd600649e329ee91f5fd718f19e568,B,2018-09-24 09:00:00,4,4 days 23:00:00.000000000,,,,,,,,,
9329abee1770a4739814fb3e7046b2,B,2018-09-24 09:00:00,4,4 days 23:00:00.000000000,,,,,,,,,
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 10:00:00,5,5 days 00:00:00.000000000,,,,,,,,,
6650ffe004d03117729441b53865bd,B,2018-09-24 10:00:00,5,5 days 00:00:00.000000000,,,,,,,,,
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 10:00:00,5,5 days 00:00:00.000000000,,,,,,,,,
370de8808807861ec80d285a438cd5,B,2018-09-24 10:00:00,5,5 days 00:00:00.000000000,,,,,,,,,
bd600649e329ee91f5fd718f19e568,B,2018-09-24 10:00:00,5,5 days 00:00:00.000000000,,,,,,,,,
9329abee1770a4739814fb3e7046b2,B,2018-09-24 10:00:00,5,5 days 00:00:00.000000000,,,,,,,,,
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 11:00:00,5,5 days 01:00:00.000000000,,,,,,,,,
6650ffe004d03117729441b53865bd,B,2018-09-24 11:00:00,5,5 days 01:00:00.000000000,,,,,,,,,
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 11:00:00,5,5 days 01:00:00.000000000,,,,,,,,,
370de8808807861ec80d285a438cd5,B,2018-09-24 11:00:00,5,5 days 01:00:00.000000000,,,,,,,,,
bd600649e329ee91f5fd718f19e568,B,2018-09-24 11:00:00,5,5 days 01:00:00.000000000,,,,,,,,,
9329abee1770a4739814fb3e7046b2,B,2018-09-24 11:00:00,5,5 days 01:00:00.000000000,,,,,,,,,
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 12:00:00,5,5 days 02:00:00.000000000,,,,,,,,,
6650ffe004d03117729441b53865bd,B,2018-09-24 12:00:00,5,5 days 02:00:00.000000000,,,,,,,,,
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 12:00:00,5,5 days 02:00:00.000000000,,,,,,,,,
370de8808807861ec80d285a438cd5,B,2018-09-24 12:00:00,5,5 days 02:00:00.000000000,,,,,,,,,
bd600649e329ee91f5fd718f19e568,B,2018-09-24 12:00:00,5,5 days 02:00:00.000000000,,,,,,,,,
9329abee1770a4739814fb3e7046b2,B,2018-09-24 12:00:00,5,5 days 02:00:00.000000000,,,,,,,,,
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 13:00:00,5,5 days 03:00:00.000000000,1016,8874,12074,28944,1132,2807,16378,33163,3452
6650ffe004d03117729441b53865bd,B,2018-09-24 13:00:00,5,5 days 03:00:00.000000000,598,7708,1842,15923,1627,4271,34855,40803,213
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 13:00:00,5,5 days 03:00:00.000000000,908,9811,9564,29241,11649,6116,9174,30591,786
370de8808807861ec80d285a438cd5,B,2018-09-24 13:00:00,5,5 days 03:00:00.000000000,77,9002,27658,13102,516,2067,38468,16810,140
bd600649e329ee91f5fd718f19e568,B,2018-09-24 13:00:00,5,5 days 03:00:00.000000000,186,6372,18263,7512,1,925,63911,10577,93
9329abee1770a4739814fb3e7046b2,B,2018-09-24 13:00:00,5,5 days 03:00:00.000000000,752,13716,9055,18015,6202,9815,959,48925,401
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 14:00:00,5,5 days 04:00:00.000000000,0,14,511,372,0,0,106097,846,0
6650ffe004d03117729441b53865bd,B,2018-09-24 14:00:00,5,5 days 04:00:00.000000000,0,60,0,17533,0,0,90111,136,0
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 14:00:00,5,5 days 04:00:00.000000000,134,4932,1750,12924,764,2536,77454,7321,25
370de8808807861ec80d285a438cd5,B,2018-09-24 14:00:00,5,5 days 04:00:00.000000000,50,7312,64468,2965,150,441,25711,6711,32
bd600649e329ee91f5fd718f19e568,B,2018-09-24 14:00:00,5,5 days 04:00:00.000000000,0,4144,33064,2897,0,1,64167,3567,0
9329abee1770a4739814fb3e7046b2,B,2018-09-24 14:00:00,5,5 days 04:00:00.000000000,4,4624,3487,4990,0,560,85681,8471,23
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 15:00:00,5,5 days 05:00:00.000000000,49,10204,12066,28719,0,82,51274,5017,429
6650ffe004d03117729441b53865bd,B,2018-09-24 15:00:00,5,5 days 05:00:00.000000000,22,4668,99,27941,0,352,66149,8608,1
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 15:00:00,5,5 days 05:00:00.000000000,394,12541,5688,16807,2529,4453,51717,13687,24
370de8808807861ec80d285a438cd5,B,2018-09-24 15:00:00,5,5 days 05:00:00.000000000,0,581,17894,15314,0,71,43432,30539,9
bd600649e329ee91f5fd718f19e568,B,2018-09-24 15:00:00,5,5 days 05:00:00.000000000,434,2978,13620,10308,475,732,70751,8398,144
9329abee1770a4739814fb3e7046b2,B,2018-09-24 15:00:00,5,5 days 05:00:00.000000000,3,5193,13825,6660,0,58,76119,5944,38
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 16:00:00,5,5 days 06:00:00.000000000,3,1214,9589,5431,0,0,90191,1409,3
6650ffe004d03117729441b53865bd,B,2018-09-24 16:00:00,5,5 days 06:00:00.000000000,0,3239,411,8612,0,0,85787,9781,10
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 16:00:00,5,5 days 06:00:00.000000000,39,417,5152,16259,744,1109,72608,11492,20
370de8808807861ec80d285a438cd5,B,2018-09-24 16:00:00,5,5 days 06:00:00.000000000,1802,4154,19655,32287,1157,1787,29170,17758,70
bd600649e329ee91f5fd718f19e568,B,2018-09-24 16:00:00,5,5 days 06:00:00.000000000,0,3597,8420,10855,0,1,81051,3873,43
9329abee1770a4739814fb3e7046b2,B,2018-09-24 16:00:00,5,5 days 06:00:00.000000000,103,5516,7614,4086,270,608,81867,7770,6
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 17:00:00,5,5 days 07:00:00.000000000,34,6623,13542,49677,0,238,35515,2027,184
6650ffe004d03117729441b53865bd,B,2018-09-24 17:00:00,5,5 days 07:00:00.000000000,303,10511,2544,24239,0,2185,43052,24873,133
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 17:00:00,5,5 days 07:00:00.000000000,4,7065,9267,17048,0,71,71454,2924,7
370de8808807861ec80d285a438cd5,B,2018-09-24 17:00:00,5,5 days 07:00:00.000000000,32,7850,12389,30527,0,132,49628,7210,72
bd600649e329ee91f5fd718f19e568,B,2018-09-24 17:00:00,5,5 days 07:00:00.000000000,274,9545,13472,29182,1460,601,22608,30489,209
9329abee1770a4739814fb3e7046b2,B,2018-09-24 17:00:00,5,5 days 07:00:00.000000000,1145,6369,8984,18461,2643,3914,47774,17827,723
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 18:00:00,5,5 days 08:00:00.000000000,1440,6909,5011,25884,4269,6858,42344,12189,2936
6650ffe004d03117729441b53865bd,B,2018-09-24 18:00:00,5,5 days 08:00:00.000000000,1948,19763,12051,24712,5854,6750,8093,26658,2011
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 18:00:00,5,5 days 08:00:00.000000000,1398,14323,18523,25202,4024,4251,8580,30178,1361
370de8808807861ec80d285a438cd5,B,2018-09-24 18:00:00,5,5 days 08:00:00.000000000,235,11012,26722,18157,5958,4281,15630,24197,1648
bd600649e329ee91f5fd718f19e568,B,2018-09-24 18:00:00,5,5 days 08:00:00.000000000,1937,9916,17752,6042,4659,3188,725,60645,2976
9329abee1770a4739814fb3e7046b2,B,2018-09-24 18:00:00,5,5 days 08:00:00.000000000,13485,11433,15202,13193,1458,4231,37540,10625,673
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 19:00:00,5,5 days 09:00:00.000000000,4589,7766,5435,26422,3804,5154,33285,19015,2370
6650ffe004d03117729441b53865bd,B,2018-09-24 19:00:00,5,5 days 09:00:00.000000000,1333,5440,13624,12175,2035,2210,49304,20214,1505
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 19:00:00,5,5 days 09:00:00.000000000,1637,4295,14680,13863,1853,1725,54226,14938,623
370de8808807861ec80d285a438cd5,B,2018-09-24 19:00:00,5,5 days 09:00:00.000000000,2297,15476,24209,12906,5635,4848,1537,39029,1903
bd600649e329ee91f5fd718f19e568,B,2018-09-24 19:00:00,5,5 days 09:00:00.000000000,565,8422,16394,5135,0,560,44561,31516,687
9329abee1770a4739814fb3e7046b2,B,2018-09-24 19:00:00,5,5 days 09:00:00.000000000,6648,7573,20092,20271,3885,2991,22443,23008,929
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 20:00:00,5,5 days 10:00:00.000000000,1482,12730,8870,16872,2540,3148,1902,55854,4442
6650ffe004d03117729441b53865bd,B,2018-09-24 20:00:00,5,5 days 10:00:00.000000000,3346,17238,20199,21693,3388,5665,10937,22294,3080
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 20:00:00,5,5 days 10:00:00.000000000,2193,4090,33805,14360,1707,1715,37551,11735,684
370de8808807861ec80d285a438cd5,B,2018-09-24 20:00:00,5,5 days 10:00:00.000000000,452,11628,7765,12719,3808,2694,45537,21824,1413
bd600649e329ee91f5fd718f19e568,B,2018-09-24 20:00:00,5,5 days 10:00:00.000000000,1710,9817,19756,9487,2950,4849,17123,37319,4829
9329abee1770a4739814fb3e7046b2,B,2018-09-24 20:00:00,5,5 days 10:00:00.000000000,1054,11462,12299,11926,75,1081,57667,11662,614
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 21:00:00,5,5 days 11:00:00.000000000,359,5541,2857,13204,1536,967,68957,13911,508
6650ffe004d03117729441b53865bd,B,2018-09-24 21:00:00,5,5 days 11:00:00.000000000,487,6933,9433,28310,1124,1201,51612,8108,632
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 21:00:00,5,5 days 11:00:00.000000000,312,7379,5501,10138,588,724,77271,5163,764
370de8808807861ec80d285a438cd5,B,2018-09-24 21:00:00,5,5 days 11:00:00.000000000,994,11279,6457,5714,3086,4808,3341,67117,5044
bd600649e329ee91f5fd718f19e568,B,2018-09-24 21:00:00,5,5 days 11:00:00.000000000,413,5132,15345,17869,439,1738,15652,47353,3899
9329abee1770a4739814fb3e7046b2,B,2018-09-24 21:00:00,5,5 days 11:00:00.000000000,820,8018,34390,6561,0,136,52700,4925,290
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 22:00:00,5,5 days 12:00:00.000000000,538,226,925,30625,265,390,51404,23061,406
6650ffe004d03117729441b53865bd,B,2018-09-24 22:00:00,5,5 days 12:00:00.000000000,2792,12785,19390,18371,3463,6309,1143,39143,4444
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 22:00:00,5,5 days 12:00:00.000000000,3698,19629,11324,19163,6531,5602,5346,33813,2734
370de8808807861ec80d285a438cd5,B,2018-09-24 22:00:00,5,5 days 12:00:00.000000000,405,4339,5480,15028,3190,6057,31352,38724,3265
bd600649e329ee91f5fd718f19e568,B,2018-09-24 22:00:00,5,5 days 12:00:00.000000000,24,3209,9257,4200,0,232,78498,11918,502
9329abee1770a4739814fb3e7046b2,B,2018-09-24 22:00:00,5,5 days 12:00:00.000000000,1112,3683,38300,18741,1263,704,34452,9346,239
75fce4c7650ada9b45ac83f30491fe,B,2018-09-24 23:00:00,5,5 days 13:00:00.000000000,1842,10857,3865,30344,7329,3006,36210,12607,1780
6650ffe004d03117729441b53865bd,B,2018-09-24 23:00:00,5,5 days 13:00:00.000000000,776,5195,13184,18713,2823,3628,1388,55825,6308
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-24 23:00:00,5,5 days 13:00:00.000000000,737,9915,12236,15591,1051,1461,45795,20026,1028
370de8808807861ec80d285a438cd5,B,2018-09-24 23:00:00,5,5 days 13:00:00.000000000,9,6496,4522,8468,0,689,80380,7189,87
bd600649e329ee91f5fd718f19e568,B,2018-09-24 23:00:00,5,5 days 13:00:00.000000000,2480,9471,23525,15713,5363,3672,14823,30336,2457
9329abee1770a4739814fb3e7046b2,B,2018-09-24 23:00:00,5,5 days 13:00:00.000000000,1168,4132,12194,19863,103,657,62153,7370,200
75fce4c7650ada9b45ac83f30491fe,B,2018-09-25 00:00:00,5,5 days 14:00:00.000000000,9956,14521,8548,23818,3512,2946,10680,31742,2117
6650ffe004d03117729441b53865bd,B,2018-09-25 00:00:00,5,5 days 14:00:00.000000000,0,1341,426,22831,0,0,72641,10548,53
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-25 00:00:00,5,5 days 14:00:00.000000000,0,62,572,657,0,2,105066,1404,77
370de8808807861ec80d285a438cd5,B,2018-09-25 00:00:00,5,5 days 14:00:00.000000000,424,7494,5359,12438,1838,2905,60638,15769,975
bd600649e329ee91f5fd718f19e568,B,2018-09-25 00:00:00,5,5 days 14:00:00.000000000,88,746,4518,3811,408,1143,58247,34856,4023
9329abee1770a4739814fb3e7046b2,B,2018-09-25 00:00:00,5,5 days 14:00:00.000000000,3899,10280,13263,22862,4005,2948,16249,32880,1454
75fce4c7650ada9b45ac83f30491fe,B,2018-09-25 01:00:00,5,5 days 15:00:00.000000000,9447,15,0,1521,0,413,96079,365,0
6650ffe004d03117729441b53865bd,B,2018-09-25 01:00:00,5,5 days 15:00:00.000000000,140,8412,2914,10733,0,50,49955,34093,1543
c9d8bffa3db8edfd1dc60df6ac5729,B,2018-09-25 01:00:00,5,5 days 15:00:00.000000000,0,4888,27466,10688,0,39,59613,4841,305
370de8808807861ec80d285a438cd5,B,2018-09-25 01:00:00,5,5 days 15:00:00.000000000,0,0,228,6771,0,10,96502,4329,0
bd600649e329ee91f5fd718f19e568,B,2018-09-25 01:00:00,5,5 days 15:00:00.000000000,0,0,45,189,0,0,93520,14086,0
9329abee1770a4739814fb3e7046b2,B,2018-09-25 01:00:00,5,5 days 15:00:00.000000000,1,3513,3864,3265,0,129,89290,7576,202
75fce4c7650ada9b45ac83f30491fe,B,2018-09-25 02:00:00,5,5 days 16:00:00.000000000,4547,19,0,6630,0,1387,94671,503,83
